epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values
37,6.85902214050293,1.0330830812454224,0.8961600065231323,1.4519511461257935,3.477828025817871,65.75726141078839,56.35892116182573,41.61825726141079,81.46035671234131,61.29869913659156,361.70242953300476,9.126028299331665,0.8307187014821328
38,6.796548843383789,1.1151862144470215,0.8717619776725769,1.4270102977752686,3.3825902938842773,66.56639004149378,56.88796680497925,42.738589211618255,81.13319873809814,61.831536199047356,371.24503660202026,9.021684169769287,0.8265651079747222
39,6.814087390899658,1.1792243719100952,0.8828423023223877,1.4033197164535522,3.348701000213623,66.81535269709543,57.873443983402495,43.7344398340249,80.64526319503784,62.26712492739017,380.84523606300354,9.050769329071045,0.8224322824348486
40,6.749968528747559,1.1872975826263428,0.865200936794281,1.4213314056396484,3.2761385440826416,66.95020746887967,57.35477178423236,45.114107883817425,81.52474164962769,62.73595719663929,391.12953448295593,9.751634120941162,0.8183201210226743
41,6.657964706420898,1.149315595626831,0.8450070023536682,1.4249420166015625,3.2387003898620605,68.3195020746888,58.246887966804984,45.73651452282157,81.35870695114136,63.41540287886418,401.2300069332123,9.552961826324463,0.8142285204175609
42,6.610811710357666,1.1078064441680908,0.8568016886711121,1.421856164932251,3.2243473529815674,67.71784232365145,58.350622406639005,45.73651452282157,80.78821897506714,63.148299557044794,410.9513826370239,9.173432111740112,0.810157377815473
43,6.588348388671875,1.1494574546813965,0.8466389179229736,1.4141607284545898,3.178091287612915,68.90041493775934,59.107883817427386,47.25103734439834,82.04489946365356,64.32605889080966,420.66966247558594,9.187879085540771,0.8061065909263957
44,6.5024518966674805,1.1521152257919312,0.826116144657135,1.410677194595337,3.1135430335998535,69.36721991701245,58.433609958506224,47.38589211618257,80.75743913650513,63.98604028205159,430.2876455783844,9.07499623298645,0.8020760579717637
45,6.507260799407959,1.1983156204223633,0.8153978586196899,1.3981573581695557,3.0953900814056396,70.30082987551867,58.95228215767635,47.67634854771784,80.6539535522461,64.39585353328974,439.9241752624512,9.102756261825562,0.798065677681905
46,6.405272483825684,1.1567320823669434,0.8236085176467896,1.384144902229309,3.0407867431640625,70.0311203319502,58.838174273858925,47.75933609958506,80.91104030609131,64.38491775287137,449.70646142959595,9.226080894470215,0.7940753492934954
47,6.394208908081055,1.1925846338272095,0.812544047832489,1.3989201784133911,2.990159749984741,71.09958506224066,59.63692946058091,48.3402489626556,80.94059228897095,65.00433894361204,459.3094799518585,9.07731318473816,0.7901049725470279
48,6.375982284545898,1.2402206659317017,0.8125780820846558,1.3899885416030884,2.9331953525543213,70.24896265560166,59.66804979253112,48.89004149377593,81.3178300857544,65.03122100691577,468.96847009658813,9.115598201751709,0.7861544476842928
49,6.31813383102417,1.253316044807434,0.8225457072257996,1.392417311668396,2.8498549461364746,70.31120331950207,60.48755186721991,50.114107883817425,82.92591571807861,65.9596946971545,478.6364116668701,9.134936332702637,0.7822236754458713
50,6.281967639923096,1.2773851156234741,0.8073562979698181,1.390552043914795,2.8066742420196533,70.45643153526972,60.47717842323651,50.98547717842323,82.35886096954346,66.06948702661823,488.5370903015137,9.391924381256104,0.778312557068642
51,6.196783542633057,1.2326589822769165,0.8001181483268738,1.4204833507537842,2.743523120880127,71.76348547717842,60.13485477178423,51.670124481327804,79.82034087181091,65.84720140052535,498.0546729564667,8.992891073226929,0.7744209942832988
52,6.166226387023926,1.287824273109436,0.7926855087280273,1.3771518468856812,2.708564519882202,71.85684647302905,61.20331950207469,51.784232365145236,81.00504875183105,66.46236177302,507.74437141418457,9.14289927482605,0.7705488893118823
53,6.213487148284912,1.3474527597427368,0.8094624280929565,1.4005166292190552,2.656055450439453,72.02282157676349,60.80912863070539,51.88796680497926,80.46754598617554,66.29686574965592,518.7685556411743,10.472416877746582,0.7666961448653229
54,6.1149797439575195,1.3094801902770996,0.8057090640068054,1.4089604616165161,2.590829849243164,72.32365145228215,60.80912863070539,52.9253112033195,81.45812749862671,66.87905469623344,528.5308511257172,9.237220525741577,0.7628626641409962
55,6.125514984130859,1.370018482208252,0.8012919425964355,1.4058866500854492,2.5483179092407227,72.83195020746888,60.871369294605806,53.744813278008294,79.65357303619385,66.7754264540692,538.7350232601166,9.703702211380005,0.7590483508202912
56,6.100937843322754,1.3929580450057983,0.8025040030479431,1.390197515487671,2.5152785778045654,72.42738589211618,61.32780082987552,54.22199170124481,80.08946180343628,67.0166600566682,548.3811247348785,9.11119532585144,0.7552531090661897
57,6.07805061340332,1.406866192817688,0.8149414658546448,1.414324402809143,2.441918134689331,71.73236514522821,61.39004149377594,55.207468879668056,79.10459041595459,66.8586164836567,558.375494480133,9.455439329147339,0.7514768435208588
58,5.979926109313965,1.3852990865707397,0.8056774139404297,1.4086006879806519,2.3803486824035645,72.67634854771784,61.57676348547718,56.28630705394191,78.40516567230225,67.2361461898598,568.0199205875397,9.10346007347107,0.7477194593032545
59,6.0044755935668945,1.4818882942199707,0.7843863368034363,1.3699198961257935,2.368281126022339,73.74481327800831,62.904564315352694,57.23029045643153,80.55464029312134,68.60857708572847,577.7182350158691,9.15357518196106,0.7439808620067382
60,5.993902683258057,1.5003269910812378,0.800589382648468,1.3660979270935059,2.3268883228302,73.52697095435686,62.448132780082986,56.76348547717842,80.56185245513916,68.32511041668936,587.5457587242126,9.2891104221344,0.7402609576967045
61,5.911866188049316,1.4316811561584473,0.794823944568634,1.3784650564193726,2.3068959712982178,72.59336099585062,61.93983402489627,56.86721991701245,79.91429567337036,67.82867765278242,597.2533864974976,9.180280208587646,0.736559652908221
62,5.9418182373046875,1.4331960678100586,0.8014876842498779,1.403285026550293,2.303849220275879,72.19917012448133,61.80497925311204,58.07053941908714,80.44282793998718,68.12937918416692,607.0590269565582,9.226637363433838,0.7328768546436799
63,5.907497882843018,1.4883432388305664,0.7916088104248047,1.34950852394104,2.2780373096466064,73.87966804979254,63.17427385892116,57.72821576763485,80.32035827636719,68.77562898817892,616.6526374816895,9.083194732666016,0.7292124703704616
64,5.908302307128906,1.4925073385238647,0.8233338594436646,1.3696523904800415,2.222808599472046,73.20539419087136,62.738589211618255,59.1597510373444,79.7869086265564,68.72266076659761,626.2881355285645,9.12380576133728,0.7255664080186093
65,5.783809661865234,1.4376153945922852,0.7966431975364685,1.3798471689224243,2.169703722000122,73.42323651452281,62.095435684647306,58.99377593360996,80.96109628677368,68.86838610488844,636.1768329143524,9.328822612762451,0.7219385759785162
66,5.852786064147949,1.4955825805664062,0.8139785528182983,1.368541955947876,2.174682855606079,72.72821576763485,62.427385892116185,59.62655601659751,80.28512001037598,68.76681942168113,646.4102997779846,9.679420948028564,0.7183288830986236
67,5.781547546386719,1.471293330192566,0.8229838609695435,1.3821698427200317,2.1051008701324463,72.96680497925311,62.99792531120332,60.81950207468879,79.70962524414062,69.12346440232146,656.1245737075806,9.146763324737549,0.7147372386831305
68,5.79123592376709,1.4416944980621338,0.8228417634963989,1.410089135169983,2.1166107654571533,72.20954356846472,61.52489626556017,60.76763485477178,80.85342049598694,68.83887379619591,665.7954506874084,9.150600671768188,0.7111635524897149
69,5.709656715393066,1.4957447052001953,0.7955141663551331,1.369374394416809,2.049023389816284,74.35684647302905,63.29875518672199,61.421161825726145,80.09859323501587,69.79383918012326,675.4101531505585,9.070712089538574,0.7076077347272662
70,5.796438217163086,1.5767194032669067,0.8102418780326843,1.3619276285171509,2.04754900932312,74.05601659751038,63.52697095435684,61.711618257261414,80.30635118484497,69.9002392484934,685.0831398963928,9.093103408813477,0.7040696960536299
71,5.725489616394043,1.5380433797836304,0.8083410859107971,1.3687442541122437,2.0103604793548584,74.01452282157676,63.7551867219917,61.74273858921162,80.07737994194031,69.8974570186801,694.8835108280182,9.266566514968872,0.7005493475733617
72,5.755002021789551,1.5973423719406128,0.7995486259460449,1.3964951038360596,1.961615800857544,74.52282157676349,62.9253112033195,62.385892116182575,79.1792094707489,69.75330859175361,704.6767270565033,9.244154453277588,0.697046600835495
73,5.749443531036377,1.6062716245651245,0.8172804117202759,1.394779920578003,1.9311116933822632,73.65145228215768,63.52697095435684,63.16390041493776,80.18000721931458,70.13058271769171,714.4310562610626,9.221262454986572,0.6935613678313175
74,5.753413677215576,1.6417828798294067,0.799933135509491,1.3858146667480469,1.9258829355239868,73.95228215767635,63.67219917012448,63.40248962655601,79.19444441795349,70.05535384307758,723.9223942756653,8.942943334579468,0.6900935609921609
75,5.655040264129639,1.580987811088562,0.8201884031295776,1.380845546722412,1.873018503189087,74.24273858921163,64.1597510373444,64.27385892116183,79.78513240814209,70.61537023896499,733.4947736263275,9.023059844970703,0.6866430931872001
76,5.65109395980835,1.6267142295837402,0.7924597859382629,1.3738704919815063,1.8580493927001953,74.01452282157676,64.097510373444,64.25311203319502,80.57022094726562,70.73384154387034,743.2973399162292,9.262935876846313,0.6832098777212641
77,5.692703723907471,1.648313045501709,0.814979076385498,1.3780959844589233,1.8513154983520508,74.1390041493776,64.36721991701245,64.53319502074689,80.12282848358154,70.79056189267962,753.0549352169037,9.204112768173218,0.6797938283326578
78,5.711768627166748,1.6292142868041992,0.814175546169281,1.3944988250732422,1.8738800287246704,73.87966804979254,64.07676348547719,64.5539419087137,79.83313798904419,70.5858778582569,762.6347861289978,9.039309740066528,0.6763948591909945
79,5.7301459312438965,1.6386762857437134,0.8174258470535278,1.3887368440628052,1.88530695438385,74.24273858921163,64.149377593361,64.73029045643153,78.97077798843384,70.52329615685949,772.796421289444,9.639878511428833,0.6730128848950395
80,5.608681678771973,1.604548692703247,0.7972811460494995,1.3636475801467896,1.8432046175003052,74.5954356846473,64.47095435684648,64.36721991701245,79.02339696884155,70.61425173183694,782.3712711334229,9.039961814880371,0.6696478204705644
81,5.700131416320801,1.7343714237213135,0.7949186563491821,1.3931471109390259,1.7776942253112793,75.0311203319502,63.60995850622406,66.39004149377593,78.62837314605713,70.91487336950183,791.9487864971161,9.053293704986572,0.6662995813682115
82,5.637367248535156,1.673117995262146,0.8124892711639404,1.359508752822876,1.7922511100769043,74.39834024896265,64.50207468879668,66.06846473029046,79.59505915641785,71.14098470611691,801.7470517158508,9.249082803726196,0.6629680834613705
83,5.678167819976807,1.6797971725463867,0.821865975856781,1.386034607887268,1.7904702425003052,74.25311203319502,63.84854771784232,65.96473029045643,79.97804284095764,71.01110822061285,811.4074859619141,9.106945753097534,0.6596532430440636
84,5.652918338775635,1.6741081476211548,0.82206791639328,1.4173413515090942,1.739400863647461,73.98340248962656,63.44398340248962,66.53526970954357,80.69872856140137,71.16534604076527,820.9763009548187,9.017792463302612,0.6563549768288433
85,5.708763122558594,1.7528364658355713,0.8086473345756531,1.4198215007781982,1.727457880973816,74.74066390041494,64.02489626556016,66.79460580912863,80.09856939315796,71.41468384206541,830.8445150852203,9.284499168395996,0.653073201944699
86,5.638510704040527,1.652008056640625,0.8194305896759033,1.3945282697677612,1.772544026374817,74.48132780082987,64.75103734439834,66.17219917012449,80.044686794281,71.36231277740842,840.5447723865509,9.150482892990112,0.6498078359349755
87,5.605525970458984,1.6948468685150146,0.8293311595916748,1.413844108581543,1.6675035953521729,74.87551867219918,64.81327800829875,68.00829875518673,80.1307201385498,71.9569538935586,850.2426867485046,9.164627313613892,0.6465587967553006
88,5.587201118469238,1.726625919342041,0.8166580200195312,1.3987282514572144,1.6451886892318726,74.75103734439834,65.48755186721992,68.29875518672199,78.92948389053345,71.86670707221843,859.8305053710938,9.011674404144287,0.6433260027715241
89,5.649044036865234,1.8337432146072388,0.812023401260376,1.3988548517227173,1.6044224500656128,75.08298755186722,65.39419087136929,69.27385892116182,78.78611087799072,72.13428705559726,869.6809134483337,9.33238697052002,0.6401093727576664
90,5.666144847869873,1.7494555711746216,0.8239542841911316,1.3903119564056396,1.7024232149124146,74.46058091286307,65.3734439834025,68.3609958506224,80.12360334396362,72.0796560227129,879.2522473335266,9.053372859954834,0.6369088258938781
91,5.67271089553833,1.8147661685943604,0.8110325336456299,1.3735591173171997,1.6733533143997192,75.46680497925311,65.77800829875518,68.34024896265561,80.25095462799072,72.45900421716365,888.9337136745453,9.122779607772827,0.6337242817644086
92,5.656285762786865,1.7787580490112305,0.8293517231941223,1.382366418838501,1.6658096313476562,75.32157676348548,65.90248962655602,68.97302904564316,80.026113986969,72.55580235566342,899.1553313732147,9.679206132888794,0.6305556603555866
93,5.552569389343262,1.7838011980056763,0.8171902298927307,1.378574252128601,1.573003888130188,75.12448132780082,65.77800829875518,69.61618257261411,78.36602926254272,72.22117536542821,908.74010181427,9.043589115142822,0.6274028820538087
94,5.56784200668335,1.7718759775161743,0.8466777801513672,1.4045122861862183,1.5447758436203003,74.5746887966805,65.51867219917013,70.8091286307054,79.73538041114807,72.65946750942602,918.6050474643707,9.31717562675476,0.6242658676435396
95,5.604486465454102,1.7928738594055176,0.8424941301345825,1.4118667840957642,1.557252049446106,74.47095435684648,65.07261410788382,70.21784232365145,79.81768846511841,72.39477481337504,928.2298345565796,9.067301034927368,0.6211445383053219
96,5.614771842956543,1.7889180183410645,0.8380390405654907,1.3957489728927612,1.5920659303665161,74.5643153526971,65.79875518672199,70.0103734439834,78.68484854698181,72.26457313259607,938.1386916637421,9.324784755706787,0.6180388156137953
97,5.553733825683594,1.7848094701766968,0.8541306257247925,1.3822813034057617,1.5325126647949219,75.19709543568464,66.43153526970954,71.60788381742739,78.9616584777832,73.04954325015119,952.0077080726624,13.311025619506836,0.6149486215357263
98,5.580716609954834,1.8650240898132324,0.8524408340454102,1.3959769010543823,1.467274785041809,74.86514522821577,65.39419087136929,71.44190871369295,78.95892858505249,72.66504334958263,962.6469569206238,10.044769287109375,0.6118738784280476
99,5.564495086669922,1.834645390510559,0.8441039323806763,1.4062036275863647,1.4795422554016113,75.4149377593361,65.91286307053942,72.5103734439834,80.48747777938843,73.58141301331183,973.2281110286713,9.951224327087402,0.6088145090359074
100,5.571128845214844,1.867966651916504,0.8377900123596191,1.3976799249649048,1.467692255973816,75.76763485477179,65.7883817427386,72.32365145228215,79.26145195960999,73.28528000235063,983.4237151145935,9.615214824676514,0.6057704364907278
101,5.59648323059082,1.8825777769088745,0.8532918691635132,1.4210001230239868,1.4396133422851562,74.5850622406639,65.84024896265561,72.5311203319502,78.54276895523071,72.8748001226251,993.8468148708344,9.856313228607178,0.6027415843082742
102,5.501508712768555,1.8682621717453003,0.8375129699707031,1.4052070379257202,1.3905261754989624,75.4564315352697,66.22406639004149,73.402489626556,79.59316968917847,73.66903931026143,1003.9964311122894,9.634611368179321,0.5997278763867329
103,5.632508754730225,2.0036141872406006,0.8124549984931946,1.3851145505905151,1.4313249588012695,76.75311203319502,67.56224066390043,73.22614107883817,78.77388596534729,74.07884493532023,1014.5177855491638,9.956120491027832,0.5967292370047992
104,5.602092742919922,1.9846266508102417,0.799568772315979,1.3977985382080078,1.4200987815856934,76.98132780082987,67.19917012448133,73.65145228215768,78.49637866020203,74.08208221691773,1027.2919363975525,12.231038331985474,0.5937455908197752
105,5.605331897735596,1.9239662885665894,0.7981356978416443,1.4279518127441406,1.455277919769287,76.39004149377593,66.58713692946058,72.62448132780082,77.87615656852722,73.36945407989114,1037.8063292503357,9.958796501159668,0.5907768628656763
106,5.584348201751709,1.919325351715088,0.7938842177391052,1.4292901754379272,1.4418483972549438,76.57676348547719,66.649377593361,73.81742738589212,79.00066375732422,74.01105805551363,1048.04177236557,9.636334896087646,0.5878229785513479
107,5.496870994567871,1.8965553045272827,0.7942509055137634,1.4127734899520874,1.3932913541793823,76.52489626556016,67.03319502074689,73.7551867219917,78.48774194717407,73.95025498886821,1060.241836309433,11.668227910995483,0.5848838636585911
108,5.597746849060059,1.905861258506775,0.8229497075080872,1.4659603834152222,1.4029755592346191,76.18257261410788,66.07883817427386,73.29875518672199,78.75542640686035,73.57889809549101,1070.9441723823547,10.139173030853271,0.5819594443402982
109,5.6563496589660645,2.0089969635009766,0.8095088005065918,1.4247006177902222,1.4131430387496948,76.68049792531122,66.58713692946058,74.1701244813278,77.75831818580627,73.79901938047647,1081.5024700164795,9.945545196533203,0.5790496471185967
110,5.616114139556885,2.0491487979888916,0.8063376545906067,1.432242512702942,1.3283854722976685,77.5311203319502,66.84647302904564,74.85477178423237,79.40742373466492,74.65994721997329,1092.0924592018127,10.001304864883423,0.5761543988830038
111,5.683482646942139,2.0468146800994873,0.8137968182563782,1.464959740638733,1.3579115867614746,76.87759336099586,66.78423236514523,74.49170124481329,77.91182398796082,74.0163377397288,1102.121915102005,9.477795839309692,0.5732736268885887
112,5.672161102294922,2.048875093460083,0.8098200559616089,1.4258214235305786,1.3876445293426514,76.89834024896265,67.0954356846473,74.11825726141079,77.65821814537048,73.94256283509782,1112.4140968322754,9.738178968429565,0.5704072587541458
113,5.577756881713867,1.9476553201675415,0.8048791885375977,1.413356065750122,1.411866307258606,76.93983402489627,67.33402489626556,74.5850622406639,79.07305955886841,74.48299518017353,1122.42156624794,9.443797588348389,0.567555222460375
114,5.521454811096191,1.9719254970550537,0.7943798303604126,1.4156521558761597,1.3394973278045654,77.27178423236515,67.25103734439834,75.10373443983403,78.86341214179993,74.62249203959936,1132.6743466854095,9.697585344314575,0.5647174463480732
115,5.526273250579834,1.9634615182876587,0.8026443123817444,1.397472858428955,1.3626941442489624,77.11618257261411,68.10165975103735,75.28008298755186,78.44831347465515,74.73655969646462,1143.3228833675385,10.091999530792236,0.5618938591163328
116,5.580782413482666,2.011207342147827,0.8476827144622803,1.4050897359848022,1.3168026208877563,76.51452282157676,67.79045643153528,75.91286307053942,78.66209149360657,74.7199834543145,1154.1751146316528,10.282824277877808,0.5590843898207511
117,5.583182334899902,2.0514626502990723,0.8277764916419983,1.3924014568328857,1.3115416765213013,77.0124481327801,67.86307053941908,76.15145228215768,78.36339473724365,74.84759142290012,1164.3371186256409,9.62670350074768,0.5562889678716474
118,5.557966709136963,1.9346734285354614,0.8355335593223572,1.4794965982437134,1.3082633018493652,76.84647302904565,66.77385892116182,75.8402489626556,79.27016019821167,74.68268527776868,1174.5095598697662,9.614659309387207,0.5535075230322891
119,5.622922420501709,2.048520088195801,0.8153149485588074,1.413474678993225,1.3456125259399414,77.73858921161826,67.76970954356847,75.850622406639,77.8560996055603,74.8037551918465,1184.6957404613495,9.625807762145996,0.5507399854171277
120,5.531769275665283,2.049504280090332,0.8067268133163452,1.39376699924469,1.2817713022232056,78.2883817427386,68.00829875518673,76.93983402489627,77.49857306480408,75.18377189690642,1194.4230508804321,9.192085266113281,0.547986285490042
121,5.573746204376221,2.023705005645752,0.8090701103210449,1.4351099729537964,1.305860996246338,77.73858921161826,67.86307053941908,76.57676348547719,78.38796377182007,75.14159675208364,1204.257556438446,9.277153968811035,0.5452463540625918
122,5.629507541656494,2.0533435344696045,0.8093759417533875,1.496766448020935,1.2700213193893433,77.64522821576763,67.59336099585063,76.98132780082987,78.5199522972107,75.18496732741471,1213.862378358841,9.053481817245483,0.5425201222922789
123,5.605906009674072,2.0759074687957764,0.8567029237747192,1.4432357549667358,1.2300597429275513,76.70124481327801,67.80082987551867,77.8734439834025,77.55014896392822,74.98141690903185,1223.5850539207458,9.172364950180054,0.5398075216808175
124,5.57978630065918,2.0917696952819824,0.8077822923660278,1.4250285625457764,1.2552063465118408,78.19502074688796,68.25726141078839,77.41701244813278,77.66268849372864,75.38299577488445,1233.4125142097473,9.286689043045044,0.5371084840724134
125,5.587643623352051,2.0746684074401855,0.8131598830223083,1.4408657550811768,1.2589491605758667,77.74896265560166,68.03941908713693,77.64522821576763,78.50930690765381,75.48572921654001,1243.4458150863647,9.500755786895752,0.5344229416520513
