epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values,learning_rate,hidden_channels,combination_id
17,8.361684799194336,0.8520642518997192,0.8989980220794678,2.008338212966919,4.602283954620361,66.43288207470233,63.79057250040776,21.856140923177296,83.5611343383789,58.91018245916657,55.44589304924011,3.0242981910705566,0.918316468354365,0.005,256,lr_0.005_hc_256
18,8.304418563842773,0.8814698457717896,0.8563905358314514,1.9658409357070923,4.600717067718506,68.58587506116457,64.9812428641331,21.18740825313978,82.42783546447754,59.295590410728735,58.694045543670654,3.0947678089141846,0.9137248860125932,0.005,256,lr_0.005_hc_256
19,8.343852996826172,0.9722882509231567,0.8450771570205688,1.9692211151123047,4.557266712188721,69.46664491926276,63.79057250040776,22.91632686348067,82.26151466369629,59.60876473671187,61.99414682388306,3.154154062271118,0.9091562615825302,0.005,256,lr_0.005_hc_256
20,8.151851654052734,0.8726711869239807,0.8214235305786133,1.9435677528381348,4.514188766479492,69.89071929538412,65.4216277931822,22.2639047463709,81.99037909507751,59.89165773250368,65.28425097465515,3.138432741165161,0.9046104802746175,0.005,256,lr_0.005_hc_256
21,8.125372886657715,0.9198628664016724,0.8075211644172668,1.9527992010116577,4.445189476013184,70.08644593051704,64.52454738215624,23.160985157396834,82.14725852012634,59.97980924754912,68.52611660957336,3.0879437923431396,0.9000874278732445,0.005,256,lr_0.005_hc_256
22,8.10438346862793,0.9971576929092407,0.8010176420211792,1.9360977411270142,4.370110034942627,70.98352634154298,65.61735442831512,24.889903767737724,81.52577877044678,60.75414082701065,71.75079703330994,3.074622869491577,0.8955869907338783,0.005,256,lr_0.005_hc_256
23,8.051654815673828,0.9880246520042419,0.7995958924293518,1.932471513748169,4.331562519073486,71.48915348230305,66.40026096884685,25.542325884847493,82.08904266357422,61.380195749892906,75.01082730293274,3.1084635257720947,0.8911090557802088,0.005,256,lr_0.005_hc_256
24,8.043791770935059,0.998792290687561,0.8139405250549316,1.93479323387146,4.296265602111816,70.918284129832,66.2371554395694,26.455716848801174,81.96550607681274,61.394165623753835,78.35018801689148,3.1907267570495605,0.8866535105013078,0.005,256,lr_0.005_hc_256
25,8.020136833190918,1.0093700885772705,0.7836982011795044,1.9267491102218628,4.300319671630859,71.97847007013539,66.33501875713587,25.852226390474637,82.79549479484558,61.74030250314786,81.50959610939026,3.0096561908721924,0.8822202429488013,0.005,256,lr_0.005_hc_256
26,8.003091812133789,1.0860241651535034,0.7696686387062073,1.908082127571106,4.239317417144775,72.36992334040124,66.44919262763007,26.19474800195727,82.00837969779968,61.755560916947076,84.70407319068909,3.039125442504883,0.8778091417340573,0.005,256,lr_0.005_hc_256
27,7.830185413360596,1.0610053539276123,0.7429983615875244,1.892995834350586,4.133185863494873,73.59321480998206,67.32996248572827,27.727939977165228,81.17758631706238,62.45717589748448,87.89405345916748,3.0359268188476562,0.8734200960253871,0.005,256,lr_0.005_hc_256
28,7.850189685821533,1.0599915981292725,0.7556314468383789,1.9074198007583618,4.1271467208862305,72.12526504648508,66.5307453922688,27.662697765454247,81.88461065292358,62.050829714282926,91.13645911216736,3.097440242767334,0.8690529955452602,0.005,256,lr_0.005_hc_256
29,7.776359558105469,1.1003226041793823,0.7351782321929932,1.8799105882644653,4.060948371887207,73.02234545751101,67.68879465013865,28.96754199967379,81.02114200592041,62.674956028310966,94.366046667099,3.0845227241516113,0.8647077305675338,0.005,256,lr_0.005_hc_256
30,7.7241644859313965,1.1268255710601807,0.7326552271842957,1.873313307762146,3.99137020111084,74.26194748001957,67.6724840972109,29.04909476431251,81.34551048278809,63.08225920608277,97.71376466751099,3.192453622817993,0.8603841919146962,0.005,256,lr_0.005_hc_256
31,7.6532697677612305,1.1189199686050415,0.7449127435684204,1.86928129196167,3.9201555252075195,73.64214646876529,67.42782580329472,31.006361115641823,81.85538649559021,63.48292997082301,100.95245265960693,3.078660249710083,0.8560822709551227,0.005,256,lr_0.005_hc_256
32,7.631751537322998,1.1664584875106812,0.7422419190406799,1.880081295967102,3.8429698944091797,72.40254444625674,67.88452128527157,31.577230468112873,83.20510387420654,63.76735001846193,104.1840763092041,3.078007936477661,0.851801859600347,0.005,256,lr_0.005_hc_256
33,7.502910137176514,1.1161161661148071,0.7274430990219116,1.852685809135437,3.8066649436950684,73.57690425705431,67.77034741477736,31.821888762029033,81.99988603591919,63.79225661744496,107.42986845970154,3.0919504165649414,0.8475428503023453,0.005,256,lr_0.005_hc_256
34,7.426024436950684,1.152966856956482,0.7239961624145508,1.8555018901824951,3.6935598850250244,75.09378567933453,68.68373837873104,33.97488174849128,81.20092153549194,64.7383318355122,110.83893322944641,3.2493879795074463,0.8433051360508336,0.005,256,lr_0.005_hc_256
35,7.4364519119262695,1.1509332656860352,0.7144073247909546,1.8477929830551147,3.723318338394165,74.93068015005709,68.58587506116457,33.811776219213826,80.95055818557739,64.56972240400322,114.09785461425781,3.1081202030181885,0.8390886103705794,0.005,256,lr_0.005_hc_256
36,7.330312728881836,1.2197444438934326,0.699156641960144,1.8421876430511475,3.5692238807678223,75.95824498450497,68.70004893165878,35.52438427662698,81.2343955039978,65.35426842419713,117.3096616268158,3.058450937271118,0.8348931673187264,0.005,256,lr_0.005_hc_256
37,7.2587995529174805,1.252974033355713,0.7091577053070068,1.8324081897735596,3.464259386062622,74.83281683249062,69.05888109606916,35.834284782254116,80.62355518341064,65.08738447355613,120.5517942905426,3.0915122032165527,0.8307187014821328,0.005,256,lr_0.005_hc_256
38,7.216919898986816,1.2593094110488892,0.7073768973350525,1.841496229171753,3.4087374210357666,75.02854346762355,68.814222802153,36.87816016962975,82.53489136695862,65.81395445159123,123.93366646766663,3.2277770042419434,0.8265651079747222,0.005,256,lr_0.005_hc_256
39,7.166947364807129,1.3113148212432861,0.7092738151550293,1.8324507474899292,3.3139078617095947,75.17533844397325,69.62975044854021,39.1453270265862,81.31933808326721,66.31743850059172,127.18089628219604,3.098407030105591,0.8224322824348486,0.005,256,lr_0.005_hc_256
40,7.104464530944824,1.2927701473236084,0.6863745450973511,1.826389193534851,3.2989304065704346,76.07241885499919,69.61343989561246,39.34105366171913,81.83959722518921,66.71662740938001,130.38777470588684,3.0506350994110107,0.8183201210226743,0.005,256,lr_0.005_hc_256
41,7.052423477172852,1.3312575817108154,0.684410810470581,1.8311116695404053,3.205643653869629,75.7788289022998,69.25460773120209,40.8416245310716,81.64499998092651,66.880015286375,133.65985774993896,3.125943183898926,0.8142285204175609,0.005,256,lr_0.005_hc_256
42,6.898409366607666,1.3737233877182007,0.6420156955718994,1.8244787454605103,3.0581917762756348,76.1865927254934,69.2219866253466,43.532865764149406,80.63849210739136,67.39498430559519,136.8977575302124,3.088212251663208,0.810157377815473,0.005,256,lr_0.005_hc_256
43,6.9321699142456055,1.3752793073654175,0.667720377445221,1.824450135231018,3.0647201538085938,76.56173544283152,69.69499266025119,43.14141249388354,78.2706081867218,66.91718719592201,140.29991793632507,3.2561216354370117,0.8061065909263957,0.005,256,lr_0.005_hc_256
44,6.902097702026367,1.4391032457351685,0.6650152206420898,1.832493543624878,2.9654858112335205,76.23552438427663,69.67868210732344,44.2668406458979,82.615727186203,68.19919358092524,143.5839741230011,3.1368048191070557,0.8020760579717637,0.005,256,lr_0.005_hc_256
45,6.8153533935546875,1.391684651374817,0.6707566976547241,1.8072230815887451,2.9456887245178223,76.93687816016963,70.52683085956613,44.15266677540369,80.52455186843872,68.03523191589453,146.7935836315155,3.0577876567840576,0.798065677681905,0.005,256,lr_0.005_hc_256
46,6.816678047180176,1.5306391716003418,0.6717631816864014,1.7759408950805664,2.838334798812866,78.04599575925624,70.90197357690425,45.91420649160006,78.50260138511658,68.34119430321928,150.04774522781372,3.0974807739257812,0.7940753492934954,0.005,256,lr_0.005_hc_256
47,6.724029064178467,1.4731274843215942,0.654551088809967,1.7916014194488525,2.804749011993408,77.71978470070135,70.68993638884358,45.27809492741804,82.10869431495667,68.94912758297991,153.2517020702362,3.050462007522583,0.7901049725470279,0.005,256,lr_0.005_hc_256
48,6.802692413330078,1.500730037689209,0.6699010133743286,1.8197706937789917,2.812290906906128,77.16522590115805,70.07013537758931,45.83265372696134,81.89480304718018,68.74070451322223,156.49356961250305,3.0899598598480225,0.7861544476842928,0.005,256,lr_0.005_hc_256
49,6.6473388671875,1.4666813611984253,0.656609296798706,1.7961442470550537,2.7279043197631836,78.30696460610015,70.70624694177133,46.811286902626,79.79295253753662,68.90436274700852,159.72749209403992,3.0858066082000732,0.7822236754458713,0.005,256,lr_0.005_hc_256
50,6.593459129333496,1.4332084655761719,0.6620294451713562,1.8006402254104614,2.6975810527801514,78.64948621758278,70.98352634154298,48.68700048931659,81.16396069526672,69.87099343592726,162.97149300575256,3.093907594680786,0.778312557068642,0.005,256,lr_0.005_hc_256
51,6.546355247497559,1.4547518491744995,0.6660276055335999,1.7812844514846802,2.644291400909424,77.65454248899037,71.2118740825314,47.480019572663515,81.01547360420227,69.3404774370969,166.23574542999268,3.1129560470581055,0.7744209942832988,0.005,256,lr_0.005_hc_256
52,6.575037002563477,1.4378185272216797,0.6757559180259705,1.8071038722991943,2.6543586254119873,76.93687816016963,70.42896754199968,47.85516229000163,82.84189701080322,69.51572625074354,169.56192564964294,3.1680989265441895,0.7705488893118823,0.005,256,lr_0.005_hc_256
53,6.516864776611328,1.4830090999603271,0.679908275604248,1.8137876987457275,2.5401599407196045,77.1815364540858,70.54314141249388,50.17126080574131,81.00075125694275,69.72417248231594,172.84383916854858,3.131584882736206,0.7666961448653229,0.005,256,lr_0.005_hc_256
54,6.441994667053223,1.479345440864563,0.6430803537368774,1.8209022283554077,2.498666524887085,78.53531234708856,70.31479367150546,50.040776382319365,80.34243583679199,69.80832955942635,176.01009893417358,3.022284746170044,0.7628626641409962,0.005,256,lr_0.005_hc_256
55,6.494601249694824,1.4600260257720947,0.6604559421539307,1.8354837894439697,2.538635492324829,78.48638068830533,70.52683085956613,50.88892513456206,81.63604736328125,70.3845460114287,179.07363271713257,2.915433883666992,0.7590483508202912,0.005,256,lr_0.005_hc_256
56,6.4472150802612305,1.5410302877426147,0.6475045084953308,1.803661823272705,2.4550185203552246,79.25297667590931,70.7714891534823,51.068341216767244,81.99770450592041,70.77262788801981,182.2269744873047,3.013280153274536,0.7552531090661897,0.005,256,lr_0.005_hc_256
57,6.45127010345459,1.4962270259857178,0.6549360156059265,1.7833399772644043,2.5167670249938965,78.97569727613765,71.61963790572501,50.69319849942913,82.06888437271118,70.83935451350074,185.53628158569336,3.1724600791931152,0.7514768435208588,0.005,256,lr_0.005_hc_256
58,6.439017295837402,1.541330337524414,0.6579824090003967,1.7944473028182983,2.4452569484710693,78.30696460610015,71.53808514108628,52.12852715707063,80.48124313354492,70.61370500945048,188.67937517166138,2.985158681869507,0.7477194593032545,0.005,256,lr_0.005_hc_256
59,6.406440258026123,1.5493313074111938,0.6409352421760559,1.8023808002471924,2.413792848587036,79.48132441689773,71.57070624694177,51.93280052193769,82.17341899871826,71.28956254612386,191.77522134780884,2.942349433898926,0.7439808620067382,0.005,256,lr_0.005_hc_256
60,6.414067268371582,1.598771095275879,0.6535101532936096,1.8016530275344849,2.360132932662964,78.4374490295221,71.9132278584244,54.37938346109933,80.83773851394653,71.3919497157481,194.84144616127014,2.906888723373413,0.7402609576967045,0.005,256,lr_0.005_hc_256
61,6.3192362785339355,1.6202863454818726,0.6222495436668396,1.7791905403137207,2.2975096702575684,79.82384602838036,71.73381177621921,54.232588484749634,82.84778594970703,72.15950805976405,197.92465949058533,2.9297027587890625,0.736559652908221,0.005,256,lr_0.005_hc_256
62,6.416411399841309,1.6374119520187378,0.6561504602432251,1.7782212495803833,2.344628095626831,80.00326211058555,71.7990539879302,53.025607568096554,81.89303278923035,71.68023911396067,200.96034383773804,2.8830597400665283,0.7328768546436799,0.005,256,lr_0.005_hc_256
63,6.388156890869141,1.6440907716751099,0.6343010067939758,1.7815370559692383,2.328227996826172,80.47626814549014,71.88060675256891,53.58016636763986,81.50172233581543,71.85969090037858,204.0114016532898,2.901155948638916,0.7292124703704616,0.005,256,lr_0.005_hc_256
64,6.291585922241211,1.6313817501068115,0.6241877675056458,1.7439899444580078,2.2920265197753906,81.06344805088892,72.82661882237808,54.281520143532866,80.3242564201355,72.12396085923385,207.09951734542847,2.9534480571746826,0.7255664080186093,0.005,256,lr_0.005_hc_256
65,6.331069469451904,1.5686051845550537,0.6376772522926331,1.8032015562057495,2.3215856552124023,79.9869515576578,71.73381177621921,53.82482466155602,81.38524293899536,71.7327077336071,210.08961963653564,2.8310673236846924,0.7219385759785162,0.005,256,lr_0.005_hc_256
66,6.3100738525390625,1.6685019731521606,0.6364333629608154,1.776728868484497,2.228410005569458,80.18267819279073,72.9081715870168,56.09199151851247,79.92324233055115,72.27652090721779,213.08092164993286,2.8329601287841797,0.7183288830986236,0.005,256,lr_0.005_hc_256
67,6.242044448852539,1.664570927619934,0.6074272990226746,1.7631179094314575,2.2069284915924072,80.4273364867069,73.08758766922199,56.597618659272555,79.7917366027832,72.47606985449616,216.08481431007385,2.8621768951416016,0.7147372386831305,0.005,256,lr_0.005_hc_256
68,6.227924346923828,1.583548665046692,0.6001463532447815,1.7929935455322266,2.2512357234954834,81.03082694503344,72.22312836405153,55.472190507258205,80.00566959381104,72.18295385253856,219.00592684745789,2.779064178466797,0.7111635524897149,0.005,256,lr_0.005_hc_256
69,6.267104148864746,1.6646007299423218,0.6428526639938354,1.7711658477783203,2.1884853839874268,79.90539879301907,72.77768716359485,56.7281030826945,81.42685294151306,72.70951049520538,222.00750041007996,2.84363055229187,0.7076077347272662,0.005,256,lr_0.005_hc_256
70,6.322939395904541,1.6854777336120605,0.6258648037910461,1.75480055809021,2.256796360015869,81.43859076822704,73.56059370412656,56.85858750611645,79.43383455276489,72.82290163280874,225.16498970985413,3.015662431716919,0.7040696960536299,0.005,256,lr_0.005_hc_256
71,6.269989967346191,1.6732332706451416,0.6270564198493958,1.777424693107605,2.1922757625579834,80.83510030990051,72.54933942260642,57.00538248246616,79.39813733100891,72.4469898864955,228.23078274726868,2.923598289489746,0.7005493475733617,0.005,256,lr_0.005_hc_256
72,6.291750431060791,1.6610114574432373,0.6315500736236572,1.8063390254974365,2.192849636077881,80.90034252161148,72.28837057576251,57.25004077638231,79.82349395751953,72.56556195781896,231.23442840576172,2.8612468242645264,0.697046600835495,0.005,256,lr_0.005_hc_256
73,6.237772464752197,1.7348048686981201,0.637941837310791,1.7809033393859863,2.0841221809387207,80.80247920404501,73.51166204534334,58.44071114010765,80.07041811943054,73.20631762723164,234.31568837165833,2.9382588863372803,0.6935613678313175,0.005,256,lr_0.005_hc_256
74,6.293403625488281,1.861511468887329,0.6491339802742004,1.7585344314575195,2.024224042892456,80.39471538085141,73.07127711629424,60.251182515087265,78.44929695129395,73.04161799088172,237.3943841457367,2.9381816387176514,0.6900935609921609,0.005,256,lr_0.005_hc_256
75,6.264226913452148,1.76816987991333,0.636069655418396,1.8004668951034546,2.0595200061798096,81.25917468602185,73.03865601043876,60.43059859729245,78.98391485214233,73.42808603647384,240.5187475681305,2.966287612915039,0.6866430931872001,0.005,256,lr_0.005_hc_256
76,6.222330093383789,1.676787257194519,0.6252705454826355,1.8027411699295044,2.1175315380096436,80.81878975697276,72.48409721089544,58.408090034252155,80.42302131652832,73.03349957966218,243.71626830101013,3.0414276123046875,0.6832098777212641,0.005,256,lr_0.005_hc_256
77,6.2410478591918945,1.753982663154602,0.6156834959983826,1.7772349119186401,2.094146728515625,81.45490132115478,72.82661882237808,58.408090034252155,79.77429032325745,73.11597512526062,247.00660943984985,3.1382694244384766,0.6797938283326578,0.005,256,lr_0.005_hc_256
78,6.25131893157959,1.781424880027771,0.6210481524467468,1.790193796157837,2.05865216255188,81.66693850921546,72.95710324580004,59.94128200946012,79.00639772415161,73.39293037215681,250.20663380622864,3.046231269836426,0.6763948591909945,0.005,256,lr_0.005_hc_256
79,6.202568531036377,1.7178784608840942,0.6191471219062805,1.8028749227523804,2.0626678466796875,81.6506279562877,72.77768716359485,59.84341869189366,80.39742708206177,73.66729022345949,253.51531076431274,3.1566426753997803,0.6730128848950395,0.005,256,lr_0.005_hc_256
80,6.285593032836914,1.8645319938659668,0.6154491305351257,1.8181654214859009,1.9874465465545654,81.32441689773283,72.09264394062959,61.18088403196869,79.52042818069458,73.52959326275642,256.7942886352539,3.133596181869507,0.6696478204705644,0.005,256,lr_0.005_hc_256
81,6.314586639404297,1.850554347038269,0.6224685311317444,1.8001164197921753,2.041447401046753,81.40596966237156,72.54933942260642,60.137008644593045,80.38440346717834,73.61918029918735,260.01993322372437,3.07230281829834,0.6662995813682115,0.005,256,lr_0.005_hc_256
82,6.227611064910889,1.8528631925582886,0.6328058242797852,1.7473782300949097,1.9945634603500366,81.73218072092644,73.65845702169304,60.96884684390801,78.40512990951538,73.69115362401072,263.2122631072998,3.042043685913086,0.6629680834613705,0.005,256,lr_0.005_hc_256
83,6.307610988616943,1.9294902086257935,0.6182537078857422,1.7361118793487549,2.0237555503845215,82.31936062632523,74.80019572663514,60.36535638558147,77.65520811080933,73.7850302123378,266.43788146972656,3.0721609592437744,0.6596532430440636,0.005,256,lr_0.005_hc_256
84,6.316458702087402,1.8461836576461792,0.5970191955566406,1.7724324464797974,2.100823163986206,82.4172239438917,73.41379872777686,59.615070950905235,78.78084182739258,73.5567338624916,269.65324687957764,3.0675160884857178,0.6563549768288433,0.005,256,lr_0.005_hc_256
85,6.194187164306641,1.8122291564941406,0.6276525855064392,1.7764205932617188,1.9778847694396973,81.91159680313163,73.08758766922199,61.425542325884855,78.62660884857178,73.76283391170256,272.88831210136414,3.0840048789978027,0.653073201944699,0.005,256,lr_0.005_hc_256
86,6.216559886932373,1.81203031539917,0.6096312403678894,1.8307716846466064,1.9641265869140625,82.67819279073561,72.43516555211221,61.11564182025771,79.9409806728363,74.04249520898544,276.3370339870453,3.299443483352661,0.6498078359349755,0.005,256,lr_0.005_hc_256
87,6.258235454559326,1.857506513595581,0.5759708285331726,1.8445022106170654,1.9802557229995728,82.85760887294079,72.22312836405153,60.88729407926928,80.44637441635132,74.10360143315323,279.61677742004395,3.1284427642822266,0.6465587967553006,0.005,256,lr_0.005_hc_256
88,6.301369667053223,1.8618143796920776,0.6053134799003601,1.8229951858520508,2.011246919631958,82.270428967542,72.95710324580004,62.76300766595988,80.80459833145142,74.69878455268832,282.8005073070526,3.040286064147949,0.6433260027715241,0.005,256,lr_0.005_hc_256
89,6.278931617736816,1.9099066257476807,0.6040457487106323,1.7903743982315063,1.974604845046997,82.87391942586854,73.23438264557169,62.469417713260476,78.74450087547302,74.33055516504344,286.12033891677856,3.1634976863861084,0.6401093727576664,0.005,256,lr_0.005_hc_256
90,6.328377723693848,2.0029184818267822,0.5937900543212891,1.7744101285934448,1.9572594165802002,83.03702495514598,73.28331430435492,62.436796607404986,80.01071214675903,74.69196200341624,289.4367837905884,3.1674787998199463,0.6369088258938781,0.005,256,lr_0.005_hc_256
91,6.26430606842041,1.9408131837844849,0.5937107801437378,1.7663167715072632,1.9634653329849243,83.46109933126733,73.67476757462079,61.947480019572666,79.54200506210327,74.65633799689103,292.87872648239136,3.293184518814087,0.6337242817644086,0.005,256,lr_0.005_hc_256
92,6.202667236328125,1.8938379287719727,0.597278356552124,1.8026372194290161,1.9089136123657227,83.21644103735116,73.05496656336649,63.578535312347086,78.78515720367432,74.65877502918477,296.16550636291504,3.1389214992523193,0.6305556603555866,0.005,256,lr_0.005_hc_256
93,6.252828598022461,1.9756230115890503,0.5968124866485596,1.8128316402435303,1.8675611019134521,82.59664002609688,72.97341379872778,63.59484586527483,79.28133010864258,74.61155744968552,299.39449191093445,3.0818309783935547,0.6274028820538087,0.005,256,lr_0.005_hc_256
94,6.316701889038086,1.985280156135559,0.5979658365249634,1.8414092063903809,1.8920466899871826,83.03702495514598,72.43516555211221,63.48067199478062,78.91393899917603,74.46670037530372,302.6224982738495,3.080141544342041,0.6242658676435396,0.005,256,lr_0.005_hc_256
95,6.249303817749023,1.9470356702804565,0.5902504920959473,1.8237793445587158,1.8882380723953247,82.74343500244659,72.63089218724514,64.08416245310717,79.52232360839844,74.74520331279933,305.8700501918793,3.0932857990264893,0.6211445383053219,0.005,256,lr_0.005_hc_256
96,6.380675315856934,2.0449390411376953,0.6079679727554321,1.784993052482605,1.9427752494812012,83.41216767248409,73.29962485728267,63.3991192301419,78.10275554656982,74.55341682661962,309.149329662323,3.1302225589752197,0.6180388156137953,0.005,256,lr_0.005_hc_256
97,6.427418231964111,2.075417995452881,0.6021919250488281,1.797163963317871,1.9526443481445312,84.32555863643778,73.3485565160659,63.05659761865927,78.86824607849121,74.89973971241353,312.40628147125244,3.1081113815307617,0.6149486215357263,0.005,256,lr_0.005_hc_256
98,6.329853057861328,2.1023614406585693,0.5845974087715149,1.7782797813415527,1.8646142482757568,84.17876366008808,73.26700375142717,64.54085793508399,78.28829884529114,75.06873104797259,315.60825419425964,3.049912452697754,0.6118738784280476,0.005,256,lr_0.005_hc_256
99,6.237432956695557,2.003401279449463,0.5848814249038696,1.825087547302246,1.824062705039978,83.26537269613439,73.05496656336649,65.4216277931822,79.1584849357605,75.2251129971109,318.88404273986816,3.120718002319336,0.6088145090359074,0.005,256,lr_0.005_hc_256
100,6.174592971801758,1.9652154445648193,0.597389280796051,1.799604058265686,1.8123841285705566,82.66188223780786,72.74506605773936,64.8344478877834,78.33837270736694,74.64494222267439,322.36443996429443,3.3257439136505127,0.6057704364907278,0.005,256,lr_0.005_hc_256
101,6.282501220703125,1.9706320762634277,0.6129604578018188,1.8404978513717651,1.8584110736846924,82.8249877670853,72.89186103408906,64.45930517044528,80.97484111785889,75.28774877236964,325.67649602890015,3.157623052597046,0.6027415843082742,0.005,256,lr_0.005_hc_256
102,6.32532262802124,1.978753685951233,0.6070885062217712,1.8054946660995483,1.9339855909347534,83.51003099005057,73.18545098678845,65.17696949926602,78.2861590385437,75.03965262866218,328.94810938835144,3.1197235584259033,0.5997278763867329,0.005,256,lr_0.005_hc_256
103,6.349480628967285,2.047748565673828,0.5950847864151001,1.784873366355896,1.9217740297317505,84.5212852715707,73.20176153971619,64.1004730060349,78.64627242088318,75.11744805955125,332.14974427223206,3.0432803630828857,0.5967292370047992,0.005,256,lr_0.005_hc_256
104,6.203639030456543,1.9974908828735352,0.6001860499382019,1.7948135137557983,1.8111484050750732,83.44478877833959,72.58196052846192,65.40531724025445,78.44781279563904,74.96996983567374,335.4502184391022,3.142287492752075,0.5937455908197752,0.005,256,lr_0.005_hc_256
105,6.349148273468018,2.106752395629883,0.621486246585846,1.7874966859817505,1.8334132432937622,82.87391942586854,73.43010928070461,65.86201272223128,76.90919041633606,74.76880796128513,338.7382073402405,3.142329692840576,0.5907768628656763,0.005,256,lr_0.005_hc_256
106,6.2343363761901855,2.0231449604034424,0.5779817700386047,1.7803899049758911,1.8528199195861816,83.86886315446094,73.29962485728267,65.61735442831512,77.7716338634491,75.13936907587696,341.9924347400665,3.105273723602295,0.5878229785513479,0.005,256,lr_0.005_hc_256
107,6.330766677856445,2.156954526901245,0.5603935718536377,1.8147504329681396,1.7986679077148438,85.35312347088566,73.85418365682597,66.85695645082367,76.53564214706421,75.64997643139988,345.23115706443787,3.0857174396514893,0.5848838636585911,0.005,256,lr_0.005_hc_256
